interval_label,geometry_type,component_index,ring_type,point_order,x_m,y_m,longitude,latitude
morphology_1h_29,alpha_shape,3,exterior,3,453498.0729570996,3946773.890083472,-117.51378190107802,35.66373079518504
morphology_1h_29,alpha_shape,3,exterior,4,453399.31812861166,3946475.718602573,-117.51485570711489,35.66103779518505
morphology_1h_29,alpha_shape,3,exterior,5,452775.27662100137,3946315.191322692,-117.521740600745,35.65956079518505
morphology_1h_29,alpha_shape,3,exterior,6,452515.5427561648,3946513.333628753,-117.524621728505,35.66133479518504
morphology_1h_29,alpha_shape,4,exterior,0,456319.2096240409,3948743.5908797104,-117.48272019011463,35.68161879518505
morphology_1h_29,alpha_shape,4,exterior,1,455789.752103638,3948450.958822031,-117.48855499821475,35.678956795185066
morphology_1h_29,alpha_shape,4,exterior,2,455429.6782856282,3948762.4254761194,-117.49255119948681,35.68174879518506
morphology_1h_29,alpha_shape,4,exterior,3,455606.1568562564,3949004.774129148,-117.4906143575971,35.68394179518505
morphology_1h_29,alpha_shape,4,exterior,4,455726.6333099736,3948956.8133973,-117.48928032681006,35.68351479518504
morphology_1h_29,alpha_shape,4,exterior,5,456319.2096240409,3948743.5908797104,-117.48272019011463,35.68161879518505
morphology_1h_29,alpha_shape,5,exterior,0,450875.31198847695,3953278.339883475,-117.54315612213526,35.72224779518505
morphology_1h_29,alpha_shape,5,exterior,1,450378.8370713974,3953079.7918528304,-117.54863299102895,35.72043279518505
morphology_1h_29,alpha_shape,5,exterior,2,450554.3099522665,3953670.874498986,-117.54672937665228,35.72577079518504
morphology_1h_29,alpha_shape,5,exterior,3,450988.6252119358,3954086.3911912455,-117.54195264891817,35.72953879518504
morphology_1h_29,alpha_shape,5,exterior,4,451047.10162791045,3954278.394280018,-117.54131777422954,35.73127279518505
morphology_1h_29,alpha_shape,5,exterior,5,451420.11126521503,3953719.886047363,-117.53715941169429,35.72625579518504
morphology_1h_29,alpha_shape,5,exterior,6,450875.31198847695,3953278.339883475,-117.54315612213526,35.72224779518505
morphology_1h_29,alpha_shape,6,exterior,0,449859.36918822624,3954434.8731070794,-117.55446087186998,35.732623795185056
morphology_1h_29,alpha_shape,6,exterior,1,450223.7692428596,3954180.9336486296,-117.55041570774237,35.73035279518505
morphology_1h_29,alpha_shape,6,exterior,2,449692.91444728913,3953893.330797535,-117.55626751841496,35.727732795185055
morphology_1h_29,alpha_shape,6,exterior,3,449859.36918822624,3954434.8731070794,-117.55446087186998,35.732623795185056
morphology_1h_29,alpha_shape,7,exterior,0,450170.304700284,3955154.289765972,-117.5510673418783,35.739125795185046
morphology_1h_29,alpha_shape,7,exterior,1,449694.88999771554,3955035.077762563,-117.5563172624246,35.73802679518505
morphology_1h_29,alpha_shape,7,exterior,2,449817.6996783699,3955278.616965635,-117.55497442162552,35.74022879518504
morphology_1h_29,alpha_shape,7,exterior,3,450170.304700284,3955154.289765972,-117.5510673418783,35.739125795185046
morphology_1h_30,alpha_shape,0,exterior,0,445639.91899957694,3939437.792067159,-117.60010511579758,35.59718679518504
morphology_1h_30,alpha_shape,0,exterior,1,446162.9533146932,3939009.488558808,-117.59430284063929,35.59335379518505
morphology_1h_30,alpha_shape,0,exterior,2,445527.74073916784,3938938.812491543,-117.60130979240398,35.59268179518506
morphology_1h_30,alpha_shape,0,exterior,3,445639.91899957694,3939437.792067159,-117.60010511579758,35.59718679518504
morphology_1h_30,alpha_shape,1,exterior,0,447693.99903939245,3939731.957458952,-117.57744931417645,35.59994979518505
morphology_1h_30,alpha_shape,1,exterior,1,447027.81467500736,3940021.048317087,-117.58482249879435,35.60252079518504
morphology_1h_30,alpha_shape,1,exterior,2,447162.0624697205,3940284.224655169,-117.58335766971786,35.604900795185046
morphology_1h_30,alpha_shape,1,exterior,3,447458.5076496847,3940187.3089560727,-117.58007860809688,35.60404279518506
morphology_1h_30,alpha_shape,1,exterior,4,447693.99903939245,3939731.957458952,-117.57744931417645,35.59994979518505
morphology_1h_30,alpha_shape,2,exterior,0,447515.5183661458,3943640.368829252,-117.57967384593444,35.63517879518504
morphology_1h_30,alpha_shape,2,exterior,1,447907.4808351182,3943623.204543356,-117.57534383629611,35.63504479518505
morphology_1h_30,alpha_shape,2,exterior,2,448398.430246397,3943530.5058747167,-117.56991577803576,35.63423479518504
morphology_1h_30,alpha_shape,2,exterior,3,448178.0202825287,3943385.6021047183,-117.57234068324182,35.632916795185054
morphology_1h_30,alpha_shape,2,exterior,4,447893.61707286,3943277.568438717,-117.57547461211448,35.63192779518504
morphology_1h_30,alpha_shape,2,exterior,5,447515.5183661458,3943640.368829252,-117.57967384593444,35.63517879518504
morphology_1h_30,alpha_shape,3,exterior,0,453529.91141642747,3947522.940504125,-117.51347338771986,35.67048579518505
morphology_1h_30,alpha_shape,3,exterior,1,453893.235167881,3947424.444060696,-117.50945332496241,35.66961479518504
morphology_1h_30,alpha_shape,3,exterior,2,453928.0833672978,3947319.1180244857,-117.50906225665997,35.66866679518504
morphology_1h_30,alpha_shape,3,exterior,3,453749.4142984598,3947088.5702650794,-117.51102310630507,35.66657979518506
morphology_1h_30,alpha_shape,3,exterior,4,453517.4435386869,3947106.860253213,-117.51358711739924,35.66673379518505
morphology_1h_30,alpha_shape,3,exterior,5,453154.0473075016,3947054.197833651,-117.51759908195578,35.66624179518506
morphology_1h_30,alpha_shape,3,exterior,6,453529.91141642747,3947522.940504125,-117.51347338771986,35.67048579518505
morphology_1h_30,alpha_shape,4,exterior,0,455192.4850271883,3948904.810139325,-117.49518029126511,35.683021795185056
morphology_1h_30,alpha_shape,4,exterior,1,455244.6557064408,3948423.518215023,-117.49457697860805,35.678684795185056
morphology_1h_30,alpha_shape,4,exterior,2,455066.6911930976,3948775.5661654407,-117.49656320684042,35.68185079518505
morphology_1h_30,alpha_shape,4,exterior,3,454733.2621660272,3948961.8171997257,-117.50025832681006,35.683514795185054
morphology_1h_30,alpha_shape,4,exterior,4,455192.4850271883,3948904.810139325,-117.49518029126511,35.683021795185056
morphology_1h_30,alpha_shape,5,exterior,0,454168.5718135878,3949558.65112154,-117.50653271295712,35.688869795185056
morphology_1h_30,alpha_shape,5,exterior,1,454624.10238287866,3949798.65855763,-117.501511870546,35.69105479518505
morphology_1h_30,alpha_shape,5,exterior,2,454571.01043979015,3949498.355211917,-117.50208167509506,35.68834479518506
morphology_1h_30,alpha_shape,5,exterior,3,454733.2621660272,3948961.8171997257,-117.50025832681006,35.683514795185054
morphology_1h_30,alpha_shape,5,exterior,4,454450.3078864535,3948927.548809209,-117.50338330359398,35.68319279518505
morphology_1h_30,alpha_shape,5,exterior,5,454445.7945342615,3949340.501360006,-117.50345657204306,35.68691579518505
morphology_1h_30,alpha_shape,5,exterior,6,454168.5718135878,3949558.65112154,-117.50653271295712,35.688869795185056
morphology_1h_30,alpha_shape,6,exterior,0,450962.0569432264,3954602.845628821,-117.54227798534632,35.73419379518504
morphology_1h_30,alpha_shape,6,exterior,1,451055.9412764334,3954141.587813757,-117.54121168512292,35.73003979518504
morphology_1h_30,alpha_shape,6,exterior,2,450766.6295300876,3954404.9470653473,-117.54442685568044,35.73239979518504
morphology_1h_30,alpha_shape,6,exterior,3,450962.0569432264,3954602.845628821,-117.54227798534632,35.73419379518504
morphology_1h_30,alpha_shape,7,exterior,0,451810.1783353015,3955081.5636261664,-117.53292830037964,35.73855179518504
morphology_1h_30,alpha_shape,7,exterior,1,451576.73313173774,3955323.4088918543,-117.53552445719868,35.740720795185055
morphology_1h_30,alpha_shape,7,exterior,2,451106.2143577148,3955532.7354433294,-117.54074059197961,35.74258479518504
morphology_1h_30,alpha_shape,7,exterior,3,451600.06089171785,3955557.533392728,-117.53528060991276,35.74283279518505
morphology_1h_30,alpha_shape,7,exterior,4,451810.1783353015,3955081.5636261664,-117.53292830037964,35.73855179518504
morphology_1h_30,alpha_shape,8,exterior,0,448481.67718756857,3957516.232835361,-117.56989287598448,35.76033379518504
morphology_1h_30,alpha_shape,8,exterior,1,448274.8627499347,3957756.128130817,-117.57219603174175,35.76248579518504
morphology_1h_30,alpha_shape,8,exterior,2,448920.75514454616,3957751.494470165,-117.56505103116271,35.762477795185056
morphology_1h_30,alpha_shape,8,exterior,3,449014.5777818551,3957685.513984171,-117.56400898845811,35.76188779518503
morphology_1h_30,alpha_shape,8,exterior,4,448896.5067948635,3957494.4209550447,-117.56530286331903,35.760158795185056
morphology_1h_30,alpha_shape,8,exterior,5,448579.3432120553,3957222.2937852265,-117.56879368456752,35.75768879518505
morphology_1h_30,alpha_shape,8,exterior,6,448462.8692551986,3957060.03519734,-117.5700715782677,35.75621979518505
morphology_1h_30,alpha_shape,8,exterior,7,448481.67718756857,3957516.232835361,-117.56989287598448,35.76033379518504
morphology_1h_30,alpha_shape,9,exterior,0,449277.3434723856,3958748.68534027,-117.56116968339488,35.77148679518505
morphology_1h_30,alpha_shape,9,exterior,1,449131.2354995007,3958790.118247576,-117.56278870989861,35.771852795185055
morphology_1h_30,alpha_shape,9,exterior,2,449461.2587536961,3958871.305250796,-117.55914276413866,35.77260179518505
morphology_1h_30,alpha_shape,9,exterior,3,449464.39523089794,3958786.436848897,-117.55910270873994,35.77183679518506
morphology_1h_30,alpha_shape,9,exterior,4,449526.913826244,3958251.6889172713,-117.55837735988507,35.76701879518506
morphology_1h_30,alpha_shape,9,exterior,5,449372.7572550849,3958709.76273417,-117.56011165833985,35.77114079518503
morphology_1h_30,alpha_shape,9,exterior,6,449277.3434723856,3958748.68534027,-117.56116968339488,35.77148679518505
morphology_1h_31,alpha_shape,0,exterior,0,453671.80537466734,3948046.5967975142,-117.51193572842968,35.675213795185044
morphology_1h_31,alpha_shape,0,exterior,1,454090.7132924482,3947724.883580252,-117.50728852080914,35.67233279518504
morphology_1h_31,alpha_shape,0,exterior,2,453576.8392336289,3947479.3284103977,-117.51295235954711,35.67009479518505
morphology_1h_31,alpha_shape,0,exterior,3,453379.11833307234,3947852.254266761,-117.51515860115866,35.67344779518505
morphology_1h_31,alpha_shape,0,exterior,4,453671.80537466734,3948046.5967975142,-117.51193572842968,35.675213795185044
morphology_1h_31,alpha_shape,1,exterior,0,447647.3529131792,3947541.209635003,-117.5784713783529,35.670355795185046
morphology_1h_31,alpha_shape,1,exterior,1,447384.6492380458,3947964.2344635744,-117.58140165218104,35.67415579518505
morphology_1h_31,alpha_shape,1,exterior,2,447698.289041975,3947942.086600308,-117.57793463899286,35.67397279518504
morphology_1h_31,alpha_shape,1,exterior,3,447921.1676433789,3948031.062456405,-117.57547769765588,35.67478679518504
morphology_1h_31,alpha_shape,1,exterior,4,447647.3529131792,3947541.209635003,-117.5784713783529,35.670355795185046
morphology_1h_31,alpha_shape,2,exterior,0,455193.4643377703,3949682.416060231,-117.49521279683415,35.69003279518505
morphology_1h_31,alpha_shape,2,exterior,1,455006.1058554216,3950212.7511033206,-117.49731314111924,35.69480579518504
morphology_1h_31,alpha_shape,2,exterior,2,455396.8479138721,3949860.628258737,-117.49297491339004,35.691648795185046
morphology_1h_31,alpha_shape,2,exterior,3,455566.88187411934,3949407.140532377,-117.491070619061,35.687567795185046
morphology_1h_31,alpha_shape,2,exterior,4,455193.4643377703,3949682.416060231,-117.49521279683415,35.69003279518505
morphology_1h_31,alpha_shape,3,exterior,0,457344.9916719784,3951370.124116191,-117.47152390160376,35.705344795185056
morphology_1h_31,alpha_shape,3,exterior,1,456843.5282839903,3951196.9715468,-117.4770577873507,35.703761795185045
morphology_1h_31,alpha_shape,3,exterior,2,456885.4123506007,3951800.13503662,-117.47662718002024,35.70920179518506
morphology_1h_31,alpha_shape,3,exterior,3,457355.6460435821,3951613.748704212,-117.47141906018712,35.70754179518505
morphology_1h_31,alpha_shape,3,exterior,4,457569.2451687765,3951636.6827095016,-117.46905907577933,35.707757795185046
morphology_1h_31,alpha_shape,3,exterior,5,457344.9916719784,3951370.124116191,-117.47152390160376,35.705344795185056
morphology_1h_31,alpha_shape,4,exterior,0,449389.66477871,3953748.758511422,-117.55961142311018,35.726413795185046
morphology_1h_31,alpha_shape,4,exterior,1,449839.54686325527,3953526.481975628,-117.55462327998406,35.72443279518505
morphology_1h_31,alpha_shape,4,exterior,2,449357.62009378,3953039.086555198,-117.55992096076423,35.72001379518505
morphology_1h_31,alpha_shape,4,exterior,3,449411.22341729264,3953530.2442645393,-117.559359280851,35.72444479518505
morphology_1h_31,alpha_shape,4,exterior,4,449186.2025731395,3953706.664443333,-117.56185839493182,35.72602379518505
morphology_1h_31,alpha_shape,4,exterior,5,449389.66477871,3953748.758511422,-117.55961142311018,35.726413795185046
morphology_1h_31,alpha_shape,5,exterior,0,450632.6459334968,3954790.233030673,-117.54593210627698,35.735866795185046
morphology_1h_31,alpha_shape,5,exterior,1,450166.3216276249,3954714.3127377583,-117.55108405509888,35.73515879518505
morphology_1h_31,alpha_shape,5,exterior,2,450182.08520511945,3955158.771103529,-117.55093734484254,35.739166795185035
morphology_1h_31,alpha_shape,5,exterior,3,450632.6459334968,3954790.233030673,-117.54593210627698,35.735866795185046
morphology_1h_31,alpha_shape,6,exterior,0,450182.08520511945,3955158.771103529,-117.55093734484254,35.739166795185035
morphology_1h_31,alpha_shape,6,exterior,1,449551.3389198619,3955156.457715307,-117.5579123410107,35.73911379518504
morphology_1h_31,alpha_shape,6,exterior,2,450059.6330227687,3955643.270948684,-117.55232166024247,35.74352879518504
morphology_1h_31,alpha_shape,6,exterior,3,450182.08520511945,3955158.771103529,-117.55093734484254,35.739166795185035
morphology_1h_31,alpha_shape,7,exterior,0,446213.2479527638,3958583.08109322,-117.59505656348226,35.76983079518506
morphology_1h_31,alpha_shape,7,exterior,1,445699.91546414816,3958719.312175007,-117.60074465037448,35.77103079518504
morphology_1h_31,alpha_shape,7,exterior,2,445870.9969132408,3959027.8331373343,-117.59887285249117,35.77382179518505
morphology_1h_31,alpha_shape,7,exterior,3,446213.2479527638,3958583.08109322,-117.59505656348226,35.76983079518506
morphology_1h_32,alpha_shape,0,exterior,0,447390.410895184,3943784.185730117,-117.58106493872484,35.63646879518505
morphology_1h_32,alpha_shape,0,exterior,1,447979.8191149528,3943527.950607366,-117.57453877479917,35.634189795185044
morphology_1h_32,alpha_shape,0,exterior,2,447543.7011975058,3943287.275895453,-117.57933961707674,35.631996795185046
morphology_1h_32,alpha_shape,0,exterior,3,447390.410895184,3943784.185730117,-117.58106493872484,35.63646879518505
morphology_1h_32,alpha_shape,1,exterior,0,454206.3222444513,3949881.990388636,-117.5061339233439,35.691786795185045
morphology_1h_32,alpha_shape,1,exterior,1,454502.98435804993,3949877.360793989,-117.50285492132426,35.69175879518505
morphology_1h_32,alpha_shape,1,exterior,2,454407.3483965314,3949306.87001745,-117.503879550049,35.68661079518504
morphology_1h_32,alpha_shape,1,exterior,3,454206.3222444513,3949881.990388636,-117.5061339233439,35.691786795185045
morphology_1h_32,alpha_shape,2,exterior,0,458007.9918963934,3952257.816775605,-117.46424148145127,35.713376795185056
morphology_1h_32,alpha_shape,2,exterior,1,457864.0854334688,3951545.4393541743,-117.46579501730946,35.706947795185044
morphology_1h_32,alpha_shape,2,exterior,2,457614.3273134314,3952142.3414807934,-117.46858740505881,35.712318795185034
morphology_1h_32,alpha_shape,2,exterior,3,458007.9918963934,3952257.816775605,-117.46424148145127,35.713376795185056
morphology_1h_32,alpha_shape,3,exterior,0,450202.6937224423,3954766.4603020367,-117.55068508921738,35.735630795185045
morphology_1h_32,alpha_shape,3,exterior,1,449940.8595890382,3955051.765333935,-117.5535982742086,35.73818979518504
morphology_1h_32,alpha_shape,3,exterior,2,450129.2540774045,3955317.454554919,-117.55153144808838,35.74059479518505
morphology_1h_32,alpha_shape,3,exterior,3,450459.9873505563,3955112.959543585,-117.54786131599572,35.73876779518504
morphology_1h_32,alpha_shape,3,exterior,4,450846.81850022153,3955208.301543595,-117.5435893795462,35.73964679518506
morphology_1h_32,alpha_shape,3,exterior,5,450915.471862162,3955244.855972956,-117.54283240362236,35.73997979518505
morphology_1h_32,alpha_shape,3,exterior,6,450929.92160787,3954927.559778411,-117.54265319685501,35.73711979518505
morphology_1h_32,alpha_shape,3,exterior,7,450468.7417821301,3955093.500550834,-117.5477633033438,35.73859279518505
morphology_1h_32,alpha_shape,3,exterior,8,450202.6937224423,3954766.4603020367,-117.55068508921738,35.735630795185045
morphology_1h_32,alpha_shape,4,exterior,0,448433.06787527,3955715.247093418,-117.57031470110049,35.74409379518505
morphology_1h_32,alpha_shape,4,exterior,1,447874.73264171934,3955626.007806348,-117.57648364079012,35.743259795185054
morphology_1h_32,alpha_shape,4,exterior,2,447939.97865235177,3956085.923966648,-117.5757919409202,35.74740979518505
morphology_1h_32,alpha_shape,4,exterior,3,448433.06787527,3955715.247093418,-117.57031470110049,35.74409379518505
morphology_1h_32,alpha_shape,5,exterior,0,447489.7207694588,3957092.8100976455,-117.58083759592353,35.75646379518505
morphology_1h_32,alpha_shape,5,exterior,1,447597.99940234993,3957242.0165856094,-117.5796496936855,35.75781479518504
morphology_1h_32,alpha_shape,5,exterior,2,447932.4430541468,3957697.6842127983,-117.57597999229422,35.76194079518505
morphology_1h_32,alpha_shape,5,exterior,3,448160.5767364912,3957581.216241757,-117.57344891716588,35.760902795185046
morphology_1h_32,alpha_shape,5,exterior,4,448112.53736778646,3957029.137039547,-117.57394455677718,35.75592279518506
morphology_1h_32,alpha_shape,5,exterior,5,447998.25361835095,3956747.748165885,-117.57519037278146,35.75337979518504
morphology_1h_32,alpha_shape,5,exterior,6,447489.7207694588,3957092.8100976455,-117.58083759592353,35.75646379518505
morphology_1h_33,alpha_shape,0,exterior,0,451427.4424234069,3945135.90033924,-117.53655983053318,35.64886279518505
morphology_1h_33,alpha_shape,0,exterior,1,451249.3563113008,3944481.600228748,-117.53848740535594,35.642954795185034
morphology_1h_33,alpha_shape,0,exterior,2,451000.9203993914,3944597.0938191353,-117.54123847940038,35.643983795185044
morphology_1h_33,alpha_shape,0,exterior,3,451427.4424234069,3945135.90033924,-117.53655983053318,35.64886279518505
morphology_1h_33,alpha_shape,1,exterior,0,456448.5865273001,3948401.677880295,-117.48127196830023,35.678541795185055
morphology_1h_33,alpha_shape,1,exterior,1,456085.6964063272,3948437.846077305,-117.48528399064597,35.67885179518504
morphology_1h_33,alpha_shape,1,exterior,2,456143.02680917934,3948558.901504349,-117.48465706950742,35.67994579518505
morphology_1h_33,alpha_shape,1,exterior,3,456231.9688338368,3948835.1902735992,-117.48368924937655,35.68244079518505
morphology_1h_33,alpha_shape,1,exterior,4,456448.5865273001,3948401.677880295,-117.48127196830023,35.678541795185055
morphology_1h_33,alpha_shape,2,exterior,0,458163.3337772597,3952108.681901258,-117.46251638484215,35.71203879518505
morphology_1h_33,alpha_shape,2,exterior,1,458001.8732922557,3951896.8241072255,-117.46429024643804,35.71012179518505
morphology_1h_33,alpha_shape,2,exterior,2,457633.1754881574,3951765.4801252834,-117.46835915980677,35.70892179518504
morphology_1h_33,alpha_shape,2,exterior,3,457248.52063124767,3951210.429716213,-117.47258179738266,35.70390079518505
morphology_1h_33,alpha_shape,2,exterior,4,456947.7093924045,3951737.166886562,-117.47593513923258,35.70863679518505
morphology_1h_33,alpha_shape,2,exterior,5,457435.3500433983,3951959.082083713,-117.4705562852072,35.710658795185054
morphology_1h_33,alpha_shape,2,exterior,6,457736.6463674255,3952012.212012297,-117.46722832072844,35.71115079518504
morphology_1h_33,alpha_shape,2,exterior,7,458163.3337772597,3952108.681901258,-117.46251638484215,35.71203879518505
